booking_id,property_id,platform,guest_name,booking_date,checkin_date,checkout_date,stay_nights,gross_booking_revenue,cleaning_fee,platform_fee,management_fee,maintenance_cost,total_cost,profit,avg_nightly_rate,review_rating,occupancy_status
BK000158,PROP001,Airbnb,Joel Walker,2024-12-26,2025-02-24,2025-03-02,6,629.94,70,18.9,125.99,49.93,138.83,491.11,104.99,5.0,Completed
BK000159,PROP001,Booking.com,Craig Ward,2025-01-19,2025-03-02,2025-03-05,3,345.75,50,10.37,69.15,27.91,88.28,257.47,115.25,4.7,Completed
BK000160,PROP001,Airbnb,Dorothy McDonald,2025-02-02,2025-03-05,2025-03-07,2,218.02,60,6.54,43.6,23.27,89.81,128.21,109.01,4.6,Completed
BK000161,PROP001,Booking.com,Lesley Morris,2025-01-29,2025-03-07,2025-03-09,2,214.76,50,6.44,42.95,33.81,90.25,124.51,107.38,4.6,Completed
BK000162,PROP001,Vrbo,Dawn Thomas-Price,2025-03-03,2025-03-10,2025-03-12,2,214.72,80,6.44,42.94,35.19,121.63,93.09,107.36,4.8,Completed
BK000163,PROP001,Airbnb,Donald Holloway,2025-02-07,2025-03-14,2025-03-18,4,440.4,80,13.21,88.08,42.17,135.38,305.02,110.1,4.7,Completed
BK000164,PROP001,Vrbo,Roy Little,2025-03-09,2025-03-18,2025-03-23,5,609.55,50,18.29,121.91,34.51,102.79999999999998,506.75,121.91,4.9,Completed
BK000165,PROP001,Airbnb,Jemma Baldwin,2025-02-07,2025-03-23,2025-03-27,4,431.96,90,12.96,86.39,17.42,120.38000000000001,311.58,107.99,,Completed
BK000166,PROP001,Airbnb,Arthur Fletcher,2025-03-04,2025-03-27,2025-04-02,6,590.4,70,17.71,118.08,29.05,116.76,473.64,98.4,4.6,Completed
BK000167,PROP001,Booking.com,Maurice Haynes,2025-03-21,2025-04-02,2025-04-08,6,673.08,90,20.19,134.62,31.51,141.7,531.38,112.18,4.9,Completed
BK000168,PROP001,Booking.com,Linda Taylor,2025-03-08,2025-04-08,2025-04-15,7,697.97,60,20.94,139.59,31.5,112.44,585.53,99.71,5.0,Completed
BK000169,PROP001,Airbnb,Joe Lee,2025-03-14,2025-04-15,2025-04-20,5,500.9,80,15.03,100.18,30.8,125.83,375.07,100.18,4.5,Completed
BK000170,PROP001,Airbnb,Jeffrey Murray-Carter,2025-03-16,2025-04-20,2025-04-27,7,780.22,70,23.41,156.04,28.72,122.13,658.09,111.46,4.5,Completed
BK000171,PROP001,Airbnb,Mr Shane Lowe,2025-03-06,2025-04-27,2025-04-29,2,243.98,50,7.32,48.8,14.66,71.98,172.0,121.99,4.8,Completed
BK000172,PROP001,Vrbo,Leonard Reed,2025-03-20,2025-04-29,2025-05-02,3,384.78,90,,76.96,13.0,114.53999999999999,270.24,128.26,4.3,Completed
BK000173,PROP001,Booking.com,Miss Barbara Thomas,2025-03-10,2025-05-02,2025-05-09,7,738.5,50,22.15,147.7,30.54,102.69,635.81,105.5,4.8,Completed
BK000174,PROP001,Airbnb,Dr Paige Lamb,2025-04-13,2025-05-10,2025-05-17,7,810.6,50,24.32,162.12,58.42,132.74,677.86,115.8,4.7,Completed
BK000175,PROP001,Booking.com,Mr Jamie Clark,2025-04-28,2025-05-17,2025-05-23,6,683.4,90,20.5,136.68,20.64,131.14,552.26,113.9,4.7,Completed
BK000176,PROP001,Booking.com,Dr Jay Bird,2025-04-12,2025-05-23,2025-05-27,4,442.04,90,13.26,88.41,28.38,131.64000000000001,310.4,110.51,4.6,Completed
BK000177,PROP001,Booking.com,Nicholas Elliott,2025-04-13,2025-05-27,2025-06-01,5,600.0,90,18.0,120.0,58.73,166.73,433.27,120.0,5.0,Completed
BK000178,PROP001,Booking.com,Dr Rhys Harrison,2025-05-10,2025-06-01,2025-06-03,2,332.14,90,9.96,66.43,56.45,156.41000000000003,175.73,166.07,4.6,Completed
BK000179,PROP001,Airbnb,Elizabeth Scott,2025-05-08,2025-06-03,2025-06-06,3,456.42,70,13.69,91.28,45.13,128.82,327.6,152.14,5.0,Completed
BK000180,PROP001,Airbnb,Dr Jake Owens,2025-05-07,2025-06-06,2025-06-08,2,264.02,60,7.92,52.8,53.49,121.41,142.61,132.01,4.6,Completed
BK000181,PROP001,Airbnb,Kirsty Cooper,2025-05-10,2025-06-08,2025-06-11,3,406.86,50,12.21,81.37,14.59,76.8,330.06,135.62,4.7,Completed
BK000182,PROP001,Airbnb,Wayne Kemp,2025-05-19,2025-06-13,2025-06-18,5,684.45,70,20.53,136.89,17.87,108.4,576.05,136.89,5.0,Completed
BK000183,PROP001,Airbnb,Dr Sophie Ward,2025-04-26,2025-06-18,2025-06-24,6,969.48,50,29.08,193.9,54.17,133.25,836.23,161.58,5.0,Completed
BK000184,PROP001,Booking.com,Julie Woodward,2025-05-19,2025-06-24,2025-06-26,2,315.02,50,9.45,63.0,23.61,83.06,231.96,157.51,4.8,Completed
BK000185,PROP001,Booking.com,Joyce Phillips-Willis,2025-06-14,2025-06-26,2025-07-01,5,708.45,80,21.25,141.69,23.66,124.91,583.54,141.69,4.5,Completed
BK000186,PROP001,Booking.com,Dr Charles Shaw,2025-05-26,2025-07-01,2025-07-06,5,780.7,50,23.42,156.14,24.16,97.58,683.12,156.14,4.6,Completed
BK000187,PROP001,Airbnb,Brandon Lynch,2025-05-24,2025-07-06,2025-07-13,7,1056.51,70,31.7,211.3,12.27,113.97,942.54,150.93,4.9,Completed
BK000188,PROP001,Airbnb,Dr Hollie Scott,2025-06-30,2025-07-13,2025-07-15,2,303.8,60,9.11,60.76,25.07,94.18,209.62,151.9,4.5,Completed
BK000189,PROP001,Airbnb,Mr Owen Hudson,2025-06-13,2025-07-15,2025-07-19,4,599.76,70,17.99,119.95,16.0,103.99,495.77,149.94,4.6,Completed
BK000190,PROP001,Airbnb,Mark Watson-Pearce,2025-06-09,2025-07-19,2025-07-22,3,498.15,80,14.94,99.63,36.63,131.57,366.58,166.05,5.0,Completed
BK000191,PROP001,Airbnb,Miss Rachael Edwards,2025-07-16,2025-07-22,2025-07-24,2,269.96,80,8.1,53.99,53.09,141.19,128.77,134.98,4.8,Completed
BK000192,PROP001,Airbnb,Angela Harris-Davis,2025-06-04,2025-07-24,2025-07-26,2,266.32,70,7.99,53.26,38.79,116.78,149.54,133.16,5.0,Completed
BK000193,PROP001,Vrbo,Malcolm Edwards,2025-07-11,2025-07-26,2025-07-30,4,629.96,50,18.9,125.99,30.25,99.15,530.81,157.49,5.0,Completed
BK000194,PROP001,Booking.com,Miss Denise Jones,2025-07-10,2025-07-30,2025-08-04,5,783.05,70,23.49,156.61,14.41,107.89999999999999,675.15,156.61,4.9,Completed
BK000195,PROP001,Airbnb,Ruth Bartlett,2025-07-11,2025-08-04,2025-08-10,6,947.64,80,28.43,189.53,36.2,144.63,803.01,157.94,4.8,Completed
BK000196,PROP001,Airbnb,Hugh Ward,2025-06-26,2025-08-10,2025-08-13,3,535.86,70,16.08,107.17,48.96,135.04,400.82,178.62,5.0,Completed
BK000197,PROP001,Booking.com,Gemma Bates-Lees,2025-07-17,2025-08-13,2025-08-19,6,945.18,90,28.36,189.04,19.7,138.06,807.12,157.53,4.7,Completed
BK000198,PROP001,Airbnb,Nicola Lowe,2025-07-09,2025-08-21,2025-08-24,3,467.82,50,14.03,93.56,17.32,81.35,386.47,155.94,5.0,Completed
BK000199,PROP001,Booking.com,Patrick Evans,2025-07-19,2025-08-24,2025-08-31,7,1035.65,50,31.07,207.13,18.86,99.92999999999999,935.72,147.95,4.7,Completed
BK000200,PROP001,Vrbo,Emma Myers,2025-07-21,2025-08-31,2025-09-06,6,856.08,90,25.68,171.22,32.45,148.13,707.95,142.68,4.3,Completed
BK000201,PROP001,Airbnb,Russell Hussain,2025-08-04,2025-09-06,2025-09-10,4,451.56,70,13.55,90.31,17.55,101.1,350.46,112.89,4.9,Completed
BK000202,PROP001,Airbnb,Gemma Simpson,2025-08-17,2025-09-10,2025-09-14,4,447.64,90,13.43,89.53,12.81,116.24000000000001,331.4,111.91,5.0,Completed
BK000203,PROP001,Booking.com,Dr Joanne Kelly,2025-09-05,2025-09-14,2025-09-19,5,523.25,50,15.7,104.65,12.84,78.54,444.71,104.65,4.7,Completed
BK000204,PROP001,Airbnb,Damien Savage-Wilkinson,2025-08-10,2025-09-19,2025-09-25,6,541.14,90,16.23,108.23,35.35,141.58,399.56,90.19,4.7,Completed
BK000205,PROP001,Airbnb,Sally Moss,2025-08-22,2025-09-26,2025-10-01,5,490.15,90,14.7,98.03,42.59,147.29000000000002,342.86,98.03,4.6,Completed
BK000206,PROP001,Booking.com,Graeme Nash,2025-08-04,2025-10-01,2025-10-04,3,314.46,50,9.43,62.89,32.53,91.96000000000001,222.5,104.82,4.7,Completed
BK000207,PROP001,Airbnb,Mrs Tracy Bennett,2025-09-14,2025-10-04,2025-10-11,7,815.22,50,24.46,163.04,35.23,109.69,705.53,116.46,4.7,Completed
BK000208,PROP001,Airbnb,Roger Cooper-Smith,2025-09-13,2025-10-11,2025-10-16,5,573.9,90,17.22,114.78,36.14,143.36,430.54,114.78,4.7,Completed
BK000209,PROP001,Booking.com,Damian Stanley,2025-10-08,2025-10-16,2025-10-21,5,582.15,80,17.46,116.43,48.72,146.18,435.97,116.43,4.7,Completed
BK000210,PROP001,Booking.com,Mr Shaun Gilbert,2025-09-28,2025-10-21,2025-10-23,2,220.0,70,6.6,44.0,14.73,91.33,128.67,110.0,5.0,Completed
BK000211,PROP001,Airbnb,Stacey Smith-Butler,2025-09-11,2025-10-23,2025-10-30,7,633.71,90,19.01,126.74,53.66,162.67000000000002,471.04,90.53,5.0,Completed
BK000212,PROP001,Booking.com,Mrs Aimee Miller,2025-09-30,2025-10-30,2025-11-03,4,383.68,70,11.51,76.74,58.38,139.89000000000001,243.79,95.92,4.8,Completed
BK000213,PROP001,Airbnb,Alexander Dawson,2025-09-10,2025-11-04,2025-11-10,6,883.2,50,26.5,176.64,25.48,101.98,781.22,147.2,4.4,Completed
BK000214,PROP001,Booking.com,Josephine Cox,2025-10-04,2025-11-10,2025-11-13,3,444.99,90,13.35,89.0,14.67,118.02,326.97,148.33,5.0,Completed
BK000215,PROP001,Vrbo,Elliott Heath-Brown,2025-10-18,2025-11-13,2025-11-15,2,260.44,70,7.81,52.09,25.44,103.25,157.19,130.22,4.5,Completed
BK000216,PROP001,Airbnb,Grace O'Brien-Jones,2025-10-23,2025-11-15,2025-11-18,3,396.63,60,11.9,79.33,60.0,131.9,264.73,132.21,4.8,Completed
BK000217,PROP001,Booking.com,Owen Young,2025-11-11,2025-11-18,2025-11-24,6,804.78,90,24.14,160.96,51.76,165.9,638.88,134.13,4.6,Completed
BK000218,PROP001,Airbnb,Jacob Cunningham,2025-11-08,2025-11-24,2025-11-30,6,875.1,60,26.25,175.02,39.86,126.11,748.99,145.85,4.8,Completed
BK000219,PROP001,Airbnb,Shaun O'Neill,2025-10-11,2025-12-01,2025-12-04,3,380.64,80,11.42,76.13,12.18,103.6,277.04,126.88,4.8,Completed
BK000220,PROP001,Booking.com,Joanna Allen-Green,2025-11-01,2025-12-04,2025-12-09,5,672.9,90,20.19,134.58,24.25,134.44,538.46,134.58,4.3,Completed
BK000221,PROP001,Booking.com,Bethan Harris-James,2025-11-06,2025-12-11,2025-12-17,6,773.94,60,23.22,154.79,25.47,108.69,665.25,128.99,4.3,Completed
BK000222,PROP001,Airbnb,Connor Clark,2025-11-24,2025-12-17,2025-12-21,4,578.76,90,17.36,115.75,59.22,166.57999999999998,412.18,144.69,5.0,Completed
BK000223,PROP001,Airbnb,Charles Turner,2025-12-04,2025-12-21,2025-12-27,6,684.24,90,20.53,136.85,30.93,141.46,542.78,114.04,4.8,Completed
BK000224,PROP001,Airbnb,Dr Jason Fletcher,2025-11-29,2025-12-27,2025-12-30,3,410.79,70,12.32,82.16,12.61,94.92999999999999,315.86,136.93,4.9,Completed
BK000225,PROP002,Airbnb,Andrea Palmer,2022-11-09,2023-01-01,2023-01-08,7,718.55,90,21.56,143.71,52.56,164.12,554.43,102.65,4.9,Completed
BK000226,PROP002,Airbnb,Heather Walker,2022-12-07,2023-01-08,2023-01-12,4,355.0,80,10.65,71.0,55.27,145.92000000000002,209.08,88.75,,Completed
BK000227,PROP002,Vrbo,Lee Heath,2022-12-13,2023-01-13,2023-01-16,3,264.78,80,7.94,52.96,54.23,142.17,122.61,88.26,4.7,Completed
BK000228,PROP002,Airbnb,Gavin Wood,2023-01-06,2023-01-16,2023-01-21,5,403.5,90,12.11,80.7,28.7,130.81,272.69,80.7,5.0,Completed
BK000229,PROP002,Airbnb,Cameron Matthews,2022-12-03,2023-01-22,2023-01-25,3,296.7,50,8.9,59.34,25.93,84.83,211.87,98.9,5.0,Completed
BK000230,PROP002,Vrbo,Janet Poole,2022-12-22,2023-01-26,2023-01-29,3,235.77,60,7.07,47.15,11.92,78.99,156.78,78.59,4.6,Completed
BK000231,PROP002,Airbnb,Zoe Booth,2023-01-20,2023-01-30,2023-02-06,7,538.16,80,16.14,107.63,32.43,128.57,409.59,76.88,4.5,Completed
BK000232,PROP002,Airbnb,Glen Kelly-Morris,2022-12-17,2023-02-06,2023-02-10,4,322.84,60,9.69,64.57,51.75,121.44,201.4,80.71,5.0,Completed
BK000233,PROP002,Airbnb,Terry Lloyd-Atkins,2023-01-17,2023-02-10,2023-02-16,6,612.78,80,18.38,122.56,15.56,113.94,498.84,102.13,4.6,Completed
BK000234,PROP002,Booking.com,Julia James,2023-01-14,2023-02-17,2023-02-19,2,184.9,60,5.55,36.98,30.99,96.53999999999999,88.36,92.45,4.9,Completed
BK000235,PROP002,Airbnb,Aaron Miah,2023-01-13,2023-02-19,2023-02-21,2,153.82,80,4.61,30.76,39.84,124.45,29.37,76.91,5.0,Completed
BK000236,PROP002,Airbnb,Rosie Herbert,2023-01-25,2023-02-21,2023-02-24,3,260.64,60,7.82,52.13,24.56,92.38,168.26,86.88,4.6,Completed
BK000237,PROP002,Booking.com,Jordan Fraser,2023-01-17,2023-02-24,2023-03-02,6,535.5,80,16.06,107.1,19.37,115.43,420.07,89.25,4.7,Completed
BK000238,PROP002,Booking.com,Dawn Evans,2023-01-25,2023-03-03,2023-03-05,2,217.66,90,6.53,43.53,37.2,133.73000000000002,83.93,108.83,4.6,Completed
BK000239,PROP002,Airbnb,Brenda Taylor,2023-02-05,2023-03-06,2023-03-08,2,221.32,80,6.64,44.26,53.67,140.31,81.01,110.66,4.5,Completed
BK000240,PROP002,Airbnb,Stewart Gould,2023-02-17,2023-03-09,2023-03-13,4,409.56,50,12.29,81.91,27.85,90.14,319.42,102.39,4.9,Completed
BK000241,PROP002,Airbnb,Carole Sanderson,2023-02-15,2023-03-13,2023-03-19,6,670.62,70,20.12,134.12,16.67,106.79,563.83,111.77,4.7,Completed
BK000242,PROP002,Airbnb,Ms Ann Barber,2023-03-06,2023-03-22,2023-03-29,7,625.17,80,18.76,125.03,59.04,157.8,467.37,89.31,4.9,Completed
BK000243,PROP002,Airbnb,Dr Jean Bailey,2023-02-02,2023-03-29,2023-03-31,2,208.2,80,6.25,41.64,11.85,98.1,110.1,104.1,4.4,Completed
BK000244,PROP002,airbnb,Scott Matthews,2023-02-06,2023-04-04,2023-04-06,2,197.5,70,5.92,39.5,56.67,132.59,64.91,98.75,4.3,Completed
BK000245,PROP002,Airbnb,Ms Lauren Parkin,2023-03-14,2023-04-06,2023-04-11,5,535.65,70,16.07,107.13,11.83,97.89999999999999,437.75,107.13,4.8,Completed
BK000246,PROP002,Booking.com,Olivia King,2023-03-10,2023-04-11,2023-04-13,2,198.12,70,5.94,39.62,23.66,99.6,98.52,99.06,4.6,Completed
BK000247,PROP002,Airbnb,Joseph Wheeler-Moore,2023-03-28,2023-04-13,2023-04-20,7,728.77,80,21.86,145.75,54.73,156.59,572.18,104.11,5.0,Completed
BK000248,PROP002,Booking.com,Jordan Williams,2023-03-29,2023-04-20,2023-04-27,7,732.34,80,21.97,146.47,28.37,130.34,602.0,104.62,4.9,Completed
BK000249,PROP002,Airbnb,Shaun Taylor-James,2023-03-01,2023-04-27,2023-05-04,7,737.31,80,22.12,147.46,13.95,116.07000000000001,621.24,105.33,4.7,Completed
BK000250,PROP002,Airbnb,Dr Holly Smith,2023-03-19,2023-05-05,2023-05-11,6,592.44,70,17.77,118.49,26.06,113.83,478.61,98.74,5.0,Completed
BK000251,PROP002,Airbnb,Rebecca Rowley,2023-03-23,2023-05-11,2023-05-15,4,442.32,80,13.27,88.46,40.13,133.4,308.92,110.58,4.8,Completed
BK000252,PROP002,Booking.com,Dr Owen Richardson,2023-04-19,2023-05-16,2023-05-20,4,459.92,80,13.8,91.98,12.12,105.92,354.0,114.98,4.5,Completed
BK000253,PROP002,Booking.com,Miss Carole Edwards,2023-05-12,2023-05-20,2023-05-25,5,547.7,70,16.43,109.54,41.97,128.4,419.3,109.54,4.4,Completed
BK000254,PROP002,Booking.com,Sean Stevenson,2023-04-07,2023-05-25,2023-06-01,7,668.01,80,20.04,133.6,28.17,128.20999999999998,539.8,95.43,4.2,Completed
BK000255,PROP002,Booking.com,Dale Lawrence,2023-04-29,2023-06-01,2023-06-03,2,251.24,60,7.54,50.25,52.43,119.97,131.27,125.62,4.9,Completed
BK000256,PROP002,Airbnb,Gerard Miah,2023-05-06,2023-06-03,2023-06-06,3,410.01,50,12.3,82.0,21.8,84.1,325.91,136.67,5.0,Completed
BK000257,PROP002,Booking.com,Oliver Edwards,2023-05-09,2023-06-06,2023-06-12,6,789.96,50,23.7,157.99,40.25,113.95,676.01,131.66,4.7,Completed
BK000258,PROP002,Airbnb,Guy Doyle,2023-05-13,2023-06-12,2023-06-17,5,722.65,50,21.68,144.53,38.7,110.38000000000001,612.27,144.53,4.3,Completed
BK000259,PROP002,Airbnb,Sharon Evans-Richardson,2023-04-26,2023-06-17,2023-06-24,7,979.09,70,29.37,195.82,22.48,121.85000000000001,857.24,139.87,4.5,Completed
BK000260,PROP002,Airbnb,Dr Ricky Williams,2023-06-03,2023-06-24,2023-06-29,5,664.35,90,19.93,132.87,29.35,139.28,525.07,132.87,4.6,Completed
BK000261,PROP002,Airbnb,Gerald Thomas,2023-05-12,2023-06-30,2023-07-07,7,944.3,80,28.33,188.86,20.73,129.06,815.24,134.9,4.4,Completed
BK000262,PROP002,Airbnb,Ruth Jones,2023-06-21,2023-07-07,2023-07-10,3,389.37,50,11.68,77.87,16.79,78.47,310.9,129.79,4.8,Completed
BK000263,PROP002,Booking.com,Sarah Newton,2023-05-31,2023-07-10,2023-07-12,2,262.42,70,7.87,52.48,43.39,121.26,141.16,131.21,4.5,Completed
BK000264,PROP002,Booking.com,Ms Jessica Parkes,2023-05-24,2023-07-12,2023-07-16,4,625.04,70,18.75,125.01,52.57,141.32,483.72,156.26,5.0,Completed
BK000265,PROP002,Vrbo,Nicholas Baxter-Gibson,2023-05-22,2023-07-16,2023-07-20,4,540.08,90,16.2,108.02,21.21,127.41,412.67,135.02,4.8,Completed
BK000266,PROP002,Airbnb,Dorothy Storey,2023-06-22,2023-07-20,2023-07-23,3,426.69,80,12.8,85.34,11.31,104.11,322.58,142.23,4.8,Completed
BK000267,PROP002,Airbnb,Derek Brown,2023-06-29,2023-07-23,2023-07-29,6,777.54,60,23.33,155.51,40.6,123.93,653.61,129.59,4.7,Completed
BK000268,PROP002,Booking.com,Dr Dennis Thomas,2023-06-02,2023-07-29,2023-08-05,7,865.97,80,25.98,173.19,36.28,142.26,723.71,123.71,4.5,Completed
BK000269,PROP002,Airbnb,Dr Jemma Wilson,2023-07-03,2023-08-05,2023-08-07,2,259.4,60,7.78,51.88,58.62,126.4,133.0,129.7,4.7,Completed
BK000270,PROP002,Booking.com,Mr Hugh Anderson,2023-06-14,2023-08-07,2023-08-14,7,933.03,90,27.99,186.61,27.23,145.22,787.81,133.29,4.8,Completed
BK000271,PROP002,Vrbo,Jeremy Baldwin,2023-07-13,2023-08-14,2023-08-21,7,702.31,90,21.07,140.46,19.1,130.17,572.14,100.33,4.5,Completed
BK000272,PROP002,Airbnb,Alexandra Wilson-Evans,2023-08-06,2023-08-21,2023-08-23,2,267.22,50,8.02,53.44,35.91,93.92999999999999,173.29,133.61,5.0,Completed
BK000273,PROP002,Vrbo,Mr Mark Parsons,2023-07-31,2023-08-23,2023-08-30,7,845.67,60,25.37,169.13,27.3,112.67,733.0,120.81,4.8,Completed
BK000274,PROP002,Airbnb,Charlie Williams,2023-08-17,2023-08-30,2023-09-03,4,582.48,60,17.47,116.5,41.75,119.22,463.26,145.62,5.0,Completed
BK000275,PROP002,Airbnb,George Reid,2023-07-25,2023-09-05,2023-09-11,6,667.86,90,20.04,133.57,14.67,124.71,543.15,111.31,5.0,Completed
BK000276,PROP002,Booking.com,Joe Roberts,2023-07-30,2023-09-11,2023-09-14,3,304.86,60,9.15,60.97,42.94,112.09,192.77,101.62,4.7,Completed
BK000277,PROP002,Airbnb,Hugh Wood,2023-09-07,2023-09-14,2023-09-20,6,583.92,50,17.52,116.78,51.26,118.78,465.14,97.32,4.8,Completed
BK000278,PROP002,Airbnb,Ashley Brooks,2023-08-07,2023-09-21,2023-09-25,4,454.12,60,13.62,90.82,48.35,121.97,332.15,113.53,4.9,Completed
BK000279,PROP002,Vrbo,Andrew Powell,2023-08-22,2023-09-26,2023-10-01,5,546.05,90,16.38,109.21,24.48,130.85999999999999,415.19,109.21,4.4,Completed
BK000280,PROP002,Airbnb,Lorraine Davies-Reid,2023-09-23,2023-10-01,2023-10-08,7,703.22,80,21.1,140.64,24.87,125.97,577.25,100.46,4.8,Completed
BK000281,PROP002,Airbnb,Steven Hamilton,2023-08-27,2023-10-09,2023-10-14,5,517.0,80,15.51,103.4,34.21,129.72,387.28,103.4,4.9,Completed
BK000282,PROP002,Booking.com,Tracy White,2023-09-14,2023-10-14,2023-10-18,4,418.16,70,12.54,83.63,46.71,129.25,288.91,104.54,4.7,Completed
BK000283,PROP002,Airbnb,Jessica Jones,2023-09-14,2023-10-18,2023-10-22,4,425.48,90,12.76,85.1,38.08,140.84,284.64,106.37,5.0,Completed
BK000284,PROP002,Airbnb,Stuart Jones-Gardiner,2023-09-29,2023-10-22,2023-10-26,4,378.16,80,11.34,75.63,22.4,113.74000000000001,264.42,94.54,4.2,Completed
BK000285,PROP002,Booking.com,Mr Danny Hall,2023-10-11,2023-10-26,2023-11-01,6,665.7,80,19.97,133.14,22.41,122.38,543.32,110.95,4.6,Completed
BK000286,PROP002,Airbnb,Kieran Williams,2023-09-26,2023-11-02,2023-11-08,6,834.48,70,25.03,166.9,19.49,114.52,719.96,139.08,4.7,Completed
BK000287,PROP002,Airbnb,Beverley Potts,2023-10-11,2023-11-10,2023-11-15,5,557.2,70,16.72,111.44,34.87,121.59,435.61,111.44,4.7,Completed
BK000288,PROP002,Airbnb,Duncan Middleton,2023-11-08,2023-11-16,2023-11-21,5,653.0,60,19.59,130.6,20.76,100.35000000000001,552.65,130.6,5.0,Completed
BK000289,PROP002,Booking.com,Darren Gray,2023-10-17,2023-11-21,2023-11-26,5,682.8,90,20.48,136.56,54.12,164.6,518.2,136.56,4.9,Completed
BK000290,PROP002,Airbnb,Dr Liam Williams,2023-11-05,2023-11-26,2023-12-02,6,735.72,50,22.07,147.14,52.36,124.42999999999999,611.29,122.62,4.4,Completed
BK000291,PROP002,Airbnb,Miss Judith Martin,2023-10-23,2023-12-02,2023-12-07,5,700.1,70,21.0,140.02,12.26,103.26,596.84,140.02,4.7,Completed
BK000292,PROP002,Airbnb,Alison Harper,2023-11-05,2023-12-08,2023-12-12,4,444.88,90,13.35,88.98,24.43,127.78,317.1,111.22,5.0,Completed
BK000293,PROP002,Airbnb,Pauline Smith,2023-12-02,2023-12-13,2023-12-17,4,493.24,90,14.8,98.65,44.02,148.82,344.42,123.31,4.8,Completed
BK000294,PROP002,Airbnb,Mohammed Skinner,2023-12-03,2023-12-17,2023-12-21,4,512.48,70,15.37,102.5,37.89,123.26,389.22,128.12,4.8,Completed
BK000295,PROP002,Airbnb,Vanessa Pearson,2023-12-14,2023-12-21,2023-12-27,6,777.66,90,23.33,155.53,30.07,143.4,634.26,129.61,4.7,Completed
BK000296,PROP002,Airbnb,Dr Nathan Dunn,2023-12-13,2023-12-27,2024-01-03,7,914.27,70,27.43,182.85,50.2,147.63,766.64,130.61,4.4,Completed
BK000297,PROP002,Airbnb,Andrea Cartwright,2023-12-19,2024-01-03,2024-01-09,6,523.2,60,15.7,104.64,26.4,102.1,421.1,87.2,4.5,Completed
BK000298,PROP002,Airbnb,Nicola Cartwright,2023-12-03,2024-01-09,2024-01-15,6,600.96,70,18.03,120.19,39.69,127.72,473.24,100.16,4.5,Completed
BK000299,PROP002,Booking.com,Owen Lee,2023-12-19,2024-01-16,2024-01-21,5,415.55,90,12.47,83.11,24.99,127.46,288.09,83.11,4.9,Completed
BK000300,PROP002,Airbnb,Dr Dale Knowles,2023-11-27,2024-01-21,2024-01-28,7,590.66,50,17.72,118.13,58.99,126.71000000000001,463.95,84.38,4.1,Completed
BK000301,PROP002,Booking.com,Lauren Williams,2023-12-08,2024-01-31,2024-02-06,6,501.3,80,15.04,100.26,23.28,118.32,382.98,83.55,4.7,Completed
BK000302,PROP002,Airbnb,Dr Lucy Reynolds,2024-01-24,2024-02-08,2024-02-14,6,526.44,60,15.79,105.29,46.07,121.85999999999999,404.58,87.74,4.5,Completed
BK000303,PROP002,Airbnb,Mr Reece Hall,2023-12-19,2024-02-14,2024-02-21,7,614.67,90,18.44,122.93,48.73,157.17,457.5,87.81,4.4,Completed
BK000304,PROP002,Airbnb,George Mason,2024-02-15,2024-02-21,2024-02-23,2,171.16,90,5.13,34.23,57.41,152.54,18.62,85.58,4.9,Completed
BK000305,PROP002,Booking.com,Iain Simpson,2024-01-23,2024-02-23,2024-02-27,4,367.68,80,,73.54,17.57,108.6,259.08,91.92,5.0,Completed
BK000306,PROP002,Booking.com,Gordon Saunders,2024-02-19,2024-02-27,2024-03-04,6,564.18,80,16.93,112.84,53.64,150.57,413.61,94.03,5.0,Completed
BK000307,PROP002,Vrbo,Dr Martyn Ward,2024-02-01,2024-03-07,2024-03-13,6,623.64,60,18.71,124.73,38.04,116.75,506.89,103.94,4.9,Completed
BK000308,PROP002,Airbnb,Joe Jones,2024-02-04,2024-03-14,2024-03-19,5,486.6,70,14.6,97.32,57.83,142.43,344.17,97.32,4.6,Completed
BK000309,PROP002,Booking.com,Sophie Thompson,2024-01-31,2024-03-19,2024-03-25,6,628.14,70,18.84,125.63,43.79,132.63,495.51,104.69,4.5,Completed
BK000310,PROP002,Airbnb,Mr Adrian Preston,2024-02-15,2024-03-26,2024-04-01,6,643.86,80,19.32,128.77,19.61,118.92999999999999,524.93,107.31,4.6,Completed
BK000311,PROP002,Booking.com,Jeremy Lee,2024-02-12,2024-04-01,2024-04-04,3,382.29,70,11.47,76.46,48.56,130.03,252.26,127.43,4.7,Completed
BK000312,PROP002,Vrbo,Hannah Bevan,2024-02-09,2024-04-04,2024-04-08,4,413.24,80,12.4,82.65,27.44,119.84,293.4,103.31,4.7,Completed
BK000313,PROP002,Airbnb,Francis Nicholson,2024-03-09,2024-04-08,2024-04-12,4,395.44,50,11.86,79.09,38.67,100.53,294.91,98.86,4.8,Completed
BK000314,PROP002,Vrbo,Miss Diane Russell,2024-04-02,2024-04-12,2024-04-15,3,302.64,70,9.08,60.53,12.1,91.17999999999999,211.46,100.88,4.3,Completed
BK000315,PROP002,Airbnb,Mr Harry Short,2024-02-19,2024-04-16,2024-04-21,5,550.95,70,16.53,110.19,47.37,133.9,417.05,110.19,4.4,Completed
BK000316,PROP002,Airbnb,Katherine Woods-Shepherd,2024-03-09,2024-04-22,2024-04-26,4,419.4,90,12.58,83.88,44.81,147.39,272.01,104.85,5.0,Completed
